edad,tipo_empleo,codigo,nivel_educativo,experiencia,estado_civil,ocupacion,raza,genero,ganancias,perdidas,horas_semanales,pais,salario
26.0,Self-emp-not-inc,93806,Post-Secondary Education,10,Married-civ-spouse,Sales,White,Male,0,0,55,United-States,<=50K
37.0,Federal-gov,173192,Post-Secondary Education,11,Separated,Adm-clerical,Black,Male,0,0,40,United-States,<=50K
68.0,Self-emp-not-inc,198554,Post-Secondary Education,10,Divorced,Transport-moving,White,Female,0,0,20,United-States,<=50K
45.0,Private,26502,Advanced Education,13,Married-civ-spouse,Craft-repair,White,Male,0,0,72,United-States,>50K
56.0,Private,225267,High School,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,<=50K
36.0,Private,150042,High School,9,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
50.0,Private,211319,Advanced Education,13,Married-civ-spouse,Exec-managerial,White,Male,7298,0,50,United-States,>50K
38.0,Private,208358,Post-Secondary Education,11,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,<=50K
29.0,Private,58115,Advanced Education,13,Married-civ-spouse,Sales,White,Male,0,0,41,United-States,<=50K
28.0,Private,219267,High School,9,Never-married,Other-service,White,Female,0,0,28,United-States,<=50K
39.0,Federal-gov,129573,Post-Secondary Education,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,50,United-States,<=50K
26.0,Local-gov,27834,Advanced Education,13,Never-married,Protective-serv,White,Male,0,0,40,United-States,<=50K
52.0,Self-emp-inc,415037,Post-Secondary Education,10,Divorced,Exec-managerial,White,Male,0,0,65,United-States,>50K
52.0,Private,191529,Advanced Education,13,Divorced,Farming-fishing,White,Male,0,0,40,United-States,<=50K
36.78373786407767,Private,132806,High School,9,Widowed,Other-service,White,Female,0,0,13,United-States,<=50K
33.0,Federal-gov,137059,Post-Secondary Education,10,Never-married,Other-service,White,Female,0,0,10,United-States,<=50K
46.0,Federal-gov,102308,Advanced Education,15,Married-civ-spouse,Prof-specialty,White,Male,15024,0,50,United-States,>50K
30.0,Private,164309,High School,9,Never-married,Sales,White,Female,0,0,35,United-States,<=50K
38.0,Private,40955,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,England,>50K
66.0,Private,141085,High School,9,Widowed,Priv-house-serv,White,Female,0,0,8,United-States,<=50K
62.0,Federal-gov,258124,Advanced Education,14,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,Italy,>50K
31.0,Private,467579,Advanced Education,13,Married-civ-spouse,Exec-managerial,Black,Male,0,1887,40,United-States,>50K
31.0,Private,145139,Advanced Education,13,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,>50K
39.0,Private,231141,High School,9,Married-civ-spouse,Machine-op-inspct,White,Male,2829,0,40,United-States,<=50K
60.0,Self-emp-not-inc,146674,High School,9,Divorced,Craft-repair,Black,Male,0,0,50,United-States,<=50K
27.0,Private,242207,Advanced Education,13,Never-married,Tech-support,White,Female,0,0,40,United-States,<=50K
37.0,Private,102541,Post-Secondary Education,11,Married-civ-spouse,Adm-clerical,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
38.0,Private,135416,Post-Secondary Education,10,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
25.0,Private,267284,High School,9,Never-married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
48.0,Private,130812,High School,9,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,<=50K
42.0,Self-emp-not-inc,183765,Advanced Education,13,Never-married,Prof-specialty,White,Male,0,0,50,United-States,<=50K
45.0,Local-gov,188823,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,>50K
22.0,Private,200593,Post-Secondary Education,10,Never-married,Sales,White,Male,0,0,40,United-States,<=50K
50.0,Private,124094,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Poland,<=50K
21.0,Private,50411,High School,9,Never-married,Farming-fishing,White,Male,0,0,40,United-States,<=50K
44.0,Local-gov,101689,Post-Secondary Education,10,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K
60.0,Self-emp-not-inc,73091,High School,9,Separated,Other-service,Black,Male,0,1876,50,United-States,<=50K
21.0,Private,107801,Post-Secondary Education,10,Never-married,Adm-clerical,White,Female,0,0,6,United-States,<=50K
51.0,Private,176969,High School,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,United-States,<=50K
30.0,Private,342709,High School,9,Married-spouse-absent,Craft-repair,White,Male,0,0,40,United-States,<=50K
46.0,Self-emp-not-inc,368561,Post-Secondary Education,12,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K
43.0,Private,26915,Post-Secondary Education,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,>50K
57.0,Private,157974,High School,9,Never-married,Other-service,Black,Male,0,0,48,United-States,<=50K
48.0,Private,109832,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,0,1902,40,United-States,>50K
39.0,Self-emp-inc,116358,Advanced Education,13,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,7688,0,40,United-States,>50K
68.0,Self-emp-not-inc,195881,High School,9,Married-civ-spouse,Farming-fishing,White,Male,2414,0,40,United-States,<=50K
33.0,Private,183000,Post-Secondary Education,10,Never-married,Other-service,White,Male,0,0,24,United-States,<=50K
22.0,Without-pay,302347,High School,9,Never-married,Handlers-cleaners,White,Male,4416,0,40,United-States,<=50K
18.0,Private,151463,Basic Education,7,Never-married,Adm-clerical,White,Male,0,0,7,United-States,<=50K
28.0,Private,217200,High School,9,Never-married,Machine-op-inspct,White,Male,0,0,50,United-States,<=50K
32.0,Private,31740,Advanced Education,14,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,India,<=50K
56.0,Private,35520,High School,9,Divorced,Craft-repair,White,Male,0,0,42,United-States,<=50K
36.0,Private,369843,High School,9,Married-civ-spouse,Other-service,White,Male,0,0,50,United-States,<=50K
34.0,Private,199227,Post-Secondary Education,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,55,United-States,<=50K
18.0,Private,144711,High School,9,Never-married,Sales,White,Female,0,1721,40,United-States,<=50K
39.0,Private,382802,Basic Education,6,Widowed,Machine-op-inspct,Black,Male,0,1590,40,United-States,<=50K
25.0,Private,254781,Advanced Education,13,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K
27.0,Self-emp-not-inc,70657,Post-Secondary Education,10,Never-married,Craft-repair,White,Male,0,0,35,United-States,<=50K
56.0,Self-emp-not-inc,50791,Advanced Education,14,Divorced,Sales,White,Male,0,1876,60,United-States,<=50K
33.0,Self-emp-not-inc,222162,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
49.0,Self-emp-inc,94606,Advanced Education,16,Married-civ-spouse,Prof-specialty,Black,Male,0,0,60,United-States,>50K
44.0,Self-emp-not-inc,104196,High School,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,84,United-States,<=50K
30.0,Self-emp-not-inc,455995,Basic Education,7,Never-married,Craft-repair,White,Male,0,0,45,United-States,>50K
27.0,Private,166210,High School,9,Divorced,Craft-repair,White,Male,0,0,50,United-States,<=50K
25.0,Private,198986,Advanced Education,13,Never-married,Adm-clerical,White,Male,0,0,40,United-States,>50K
30.0,Self-emp-inc,292465,Advanced Education,13,Never-married,Exec-managerial,White,Male,0,0,40,United-States,<=50K
38.0,Private,99388,Post-Secondary Education,12,Married-civ-spouse,Other-service,White,Male,0,0,40,El-Salvador,<=50K
38.0,Private,698363,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
46.0,Private,154940,Post-Secondary Education,10,Divorced,Sales,White,Female,0,0,40,United-States,<=50K
37.0,Private,401998,High School,9,Widowed,Machine-op-inspct,White,Female,0,0,20,United-States,<=50K
62.0,Private,162825,High School,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K
55.0,Self-emp-not-inc,271795,High School,9,Married-civ-spouse,Other-service,White,Male,0,0,40,United-States,<=50K
47.0,Self-emp-not-inc,134671,High School,9,Married-spouse-absent,Craft-repair,White,Male,0,0,40,United-States,<=50K
45.0,Private,87583,High School,9,Married-civ-spouse,Prof-specialty,White,Female,0,0,14,United-States,<=50K
50.0,Private,248619,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
36.0,Private,130200,High School,9,Divorced,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
45.0,Private,178922,High School,9,Never-married,Sales,White,Female,0,0,20,United-States,<=50K
23.0,Private,51985,High School,9,Never-married,Transport-moving,White,Male,0,0,38,United-States,<=50K
37.0,Private,125933,Post-Secondary Education,12,Married-civ-spouse,Exec-managerial,White,Male,7688,0,50,United-States,>50K
38.0,State-gov,104280,Advanced Education,16,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,United-States,>50K
27.0,Private,617860,Post-Secondary Education,10,Never-married,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K
29.0,Private,122112,Advanced Education,13,Married-civ-spouse,Sales,White,Female,0,0,50,United-States,<=50K
45.0,Local-gov,181758,Advanced Education,14,Never-married,Prof-specialty,White,Female,0,0,40,United-States,<=50K
41.0,Self-emp-inc,223671,High School,9,Married-civ-spouse,Sales,White,Male,0,1887,55,United-States,>50K
38.0,Self-emp-not-inc,140117,Post-Secondary Education,10,Never-married,Other-service,White,Female,0,0,20,United-States,<=50K
27.0,Private,107458,Advanced Education,13,Never-married,Prof-specialty,White,Male,0,0,40,United-States,<=50K
51.0,Federal-gov,215948,Post-Secondary Education,10,Married-civ-spouse,Handlers-cleaners,Other,Male,0,0,40,United-States,<=50K
44.0,Federal-gov,306440,High School,9,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K
33.0,Federal-gov,615893,Advanced Education,14,Married-civ-spouse,Transport-moving,Black,Male,0,0,40,Nicaragua,<=50K
28.0,Self-emp-inc,201186,High School,9,Married-civ-spouse,Sales,Black,Male,99999,0,40,United-States,>50K
32.0,Private,37210,Advanced Education,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,>50K
43.0,Private,196084,Advanced Education,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,55,United-States,<=50K
45.0,Local-gov,166181,High School,9,Divorced,Other-service,Black,Female,0,0,40,United-States,<=50K
52.0,Federal-gov,291096,Post-Secondary Education,12,Married-civ-spouse,Other-service,White,Male,7298,0,40,United-States,>50K
24.0,Private,232841,High School,9,Never-married,Other-service,White,Male,0,0,35,United-States,<=50K
19.0,Private,131982,Post-Secondary Education,10,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K
47.0,Private,408788,Post-Secondary Education,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K
53.0,Self-emp-inc,42924,Advanced Education,16,Divorced,Exec-managerial,White,Male,14084,0,50,United-States,>50K
31.0,Private,181091,Advanced Education,13,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,>50K
30.0,Private,200246,Post-Secondary Education,11,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K
56.0,Private,282023,High School,9,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,<=50K
49.0,Federal-gov,128990,Advanced Education,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K
38.0,Private,106838,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,<=50K
19.0,Private,144750,Post-Secondary Education,10,Never-married,Adm-clerical,White,Male,0,0,18,United-States,<=50K
39.0,Private,108140,Post-Secondary Education,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
38.0,Private,103323,High School,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,<=50K
47.0,Private,268022,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,0,55,United-States,>50K
58.0,Private,197114,Basic Education,7,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K
27.0,Private,191628,High School,9,Never-married,Transport-moving,Black,Male,2174,0,40,United-States,<=50K
59.0,Local-gov,176118,Advanced Education,14,Divorced,Prof-specialty,White,Male,0,0,40,United-States,>50K
24.0,Private,42401,Advanced Education,13,Never-married,Sales,White,Male,0,0,47,United-States,<=50K
42.0,Private,322385,Post-Secondary Education,11,Married-civ-spouse,Machine-op-inspct,White,Male,2407,0,40,United-States,<=50K
53.0,State-gov,123011,Advanced Education,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,United-States,>50K
35.0,Private,210945,High School,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,50,United-States,<=50K
36.0,Local-gov,130620,High School,9,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,0,0,40,China,>50K
26.0,Private,248990,High School,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Mexico,<=50K
33.0,Private,132705,Basic Education,5,Separated,Adm-clerical,White,Male,0,0,48,United-States,<=50K
29.0,Private,94892,Post-Secondary Education,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,<=50K
43.0,Private,141858,Basic Education,7,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
35.0,Private,81232,Advanced Education,13,Married-civ-spouse,Sales,White,Male,15024,0,50,United-States,>50K
48.0,Private,114561,Advanced Education,13,Married-spouse-absent,Prof-specialty,Asian-Pac-Islander,Female,0,0,36,Philippines,>50K
45.0,Local-gov,191776,Advanced Education,14,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K
43.0,Private,128354,High School,9,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K
27.0,Private,37088,Basic Education,5,Never-married,Other-service,White,Male,0,0,30,United-States,<=50K
21.0,Private,414812,Basic Education,4,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K
63.0,Private,156799,High School,9,Widowed,Adm-clerical,White,Female,0,0,4,United-States,<=50K
39.0,Private,33983,Post-Secondary Education,10,Married-civ-spouse,Adm-clerical,White,Male,15024,0,40,United-States,>50K
52.0,Self-emp-not-inc,194995,Advanced Education,13,Married-civ-spouse,Sales,White,Male,15024,0,55,United-States,>50K
41.0,Self-emp-inc,73431,Advanced Education,13,Widowed,Prof-specialty,White,Female,0,0,40,United-States,<=50K
48.0,Private,155664,High School,9,Married-civ-spouse,Craft-repair,White,Male,7688,0,70,United-States,>50K
27.0,Private,182386,Basic Education,7,Divorced,Adm-clerical,White,Female,0,0,35,United-States,<=50K
53.0,State-gov,281074,High School,9,Divorced,Exec-managerial,White,Male,0,1092,40,United-States,<=50K
33.0,Local-gov,248346,Post-Secondary Education,12,Married-civ-spouse,Craft-repair,White,Male,0,0,50,United-States,<=50K
37.0,Private,167482,Basic Education,6,Never-married,Craft-repair,White,Male,0,0,35,United-States,<=50K
18.0,Private,171088,Post-Secondary Education,10,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
43.0,Federal-gov,211763,Advanced Education,16,Separated,Prof-specialty,Black,Female,0,0,24,United-States,>50K
20.0,Private,122166,Post-Secondary Education,10,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K
47.0,Private,370119,Advanced Education,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,>50K
36.0,Self-emp-not-inc,138940,High School,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,70,United-States,<=50K
41.0,Private,174575,High School,9,Married-civ-spouse,Transport-moving,White,Male,0,1887,45,United-States,>50K
67.0,Private,101132,Basic Education,4,Married-civ-spouse,Craft-repair,White,Male,1797,0,40,United-States,<=50K
38.0,Private,292307,Advanced Education,13,Married-spouse-absent,Craft-repair,Black,Male,0,0,40,Dominican-Republic,<=50K
47.0,Self-emp-not-inc,248776,Advanced Education,14,Never-married,Exec-managerial,Black,Male,0,0,25,United-States,<=50K
39.0,Private,314007,Post-Secondary Education,11,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,<=50K
34.0,Self-emp-not-inc,213226,Advanced Education,13,Married-civ-spouse,Exec-managerial,White,Male,0,1485,35,United-States,<=50K
36.0,Private,76845,High School,9,Never-married,Other-service,Black,Male,0,0,35,United-States,<=50K
24.0,Private,148320,Post-Secondary Education,10,Married-civ-spouse,Adm-clerical,Black,Male,0,0,40,United-States,<=50K
50.0,Self-emp-not-inc,54261,High School,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,84,United-States,<=50K
21.0,Private,223352,High School,9,Never-married,Other-service,White,Female,1055,0,30,United-States,<=50K
21.0,Private,211013,Basic Education,5,Never-married,Other-service,White,Female,0,0,50,Mexico,<=50K
40.0,Private,209833,High School,9,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K
19.0,Private,356272,Post-Secondary Education,10,Never-married,Adm-clerical,White,Female,0,0,25,United-States,<=50K
38.0,Private,143538,High School,9,Never-married,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K
34.0,Private,242960,Post-Secondary Education,11,Married-civ-spouse,Craft-repair,White,Male,0,0,50,United-States,<=50K
44.0,Local-gov,263871,Post-Secondary Education,10,Divorced,Exec-managerial,White,Male,0,0,50,United-States,<=50K
